Country,Subject Descriptor,Units,Scale,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,Estimates Start After
Jordan,Current account balance,Percent of GDP,,4.967,-3.139,0.191,5.195,11.554,0.343,-18.047,-11.464,-16.799,-9.358,-5.228,-7.132,-10.212,-15.016,-10.285,-7.18,-8.982,-9.412,-10.566,-7.425,-8.22,-8.016,-7.771,-6.951,-6.483,-5.99,2017
Kazakhstan,"Gross domestic product, constant prices",Percent change,,2.7,9.8,13.5,9.8,9.3,9.6,9.7,10.7,8.9,3.3,1.2,7.3,7.4,4.8,6,4.2,1.2,1.1,4.1,4.1,3.204,3.208,3.295,3.307,4.553,4.472,2017
Kazakhstan,"Gross domestic product, deflator",Index,,34.018,39.946,44.003,46.557,52.022,60.413,71.212,86.56,100,120.937,126.61,151.352,182.444,191.176,209.335,221.417,225.454,256.203,278.232,295.885,307.684,321.932,335.451,350.55,367.952,387.617,2017
Kazakhstan,"Gross domestic product per capita, constant prices",Purchasing power parity; 2011 international dollar,Units,9052.422,9963.63,11319.762,12415.931,13494.051,14668.22,15938.26,17440.138,18779.354,18900.331,18866.724,19952.035,21129.031,21833.268,22804.762,23412.079,23353.932,23273.782,23873.639,24488.957,24903.843,25326.7,25778.458,26241.401,27034.765,27830.622,2015
Kazakhstan,Gross domestic product based on purchasing-power-parity (PPP) share of world total,Percent,,0.224,0.235,0.261,0.278,0.292,0.304,0.318,0.335,0.346,0.347,0.353,0.359,0.371,0.377,0.386,0.389,0.381,0.373,0.374,0.376,0.376,0.375,0.374,0.373,0.376,0.38,2017
Kazakhstan,Total investment,Percent of GDP,,17.776,18.139,26.876,27.288,25.704,26.311,30.97,33.901,35.527,27.506,29.415,25.374,22.998,25.23,24.57,25.79,27.908,27.828,26.563,26.144,26.937,27.467,28.185,29.295,30.428,31.75,2017
Kazakhstan,Gross national savings,Percent of GDP,,16.721,20.134,20.783,23.402,24.848,27.089,29.156,31.432,27.541,32.19,25.841,26.309,28.293,25.738,25.108,28.563,25.123,21.356,23.255,26.719,27.071,28.027,28.824,29.985,31.583,33.28,2017
Kazakhstan,"Inflation, average consumer prices",Index,,88.237,100,108.375,114.72,122.121,130.531,140.374,152.411,168.845,197.8,212.232,227.355,246.291,258.898,273.991,292.4,311.862,357.245,383.787,406.91,429.145,450.49,470.202,490.136,509.969,530.521,2017
Kazakhstan,"Inflation, average consumer prices",Percent change,,8.408,13.331,8.375,5.854,6.452,6.886,7.541,8.575,10.783,17.149,7.296,7.126,8.329,5.119,5.83,6.719,6.656,14.552,7.43,6.025,5.464,4.974,4.376,4.239,4.047,4.03,2017
Kazakhstan,Volume of imports of goods and services,Percent change,,-6.166,29.964,22.951,12.199,2.577,28.166,28.303,10.985,24.663,6.33,-11.203,-5.9,4.125,28.737,6.046,-4.839,-5.6,-8.436,2.271,0.404,3.175,2.973,3.154,3.123,3.047,3.025,2017
Kazakhstan,Volume of Imports of goods,Percent change,,7.678,31.462,17.323,0.529,5.475,30.926,23.544,15.31,25.375,11.743,-14.896,-5.691,10.158,29.802,7.433,-8.363,-9.053,-11.845,6.548,1.715,3.173,2.973,3.153,3.123,3.046,3.025,2017
Kazakhstan,Volume of exports of goods and services,Percent change,,-8.292,57.497,2.109,9.178,12.852,32.807,21.67,11.949,10.822,22.355,-11.569,7.443,11.04,6.257,0.898,2.968,-4.625,-6.044,9.746,6.457,3.26,3.116,3.224,3.27,5.637,5.45,2017
Kazakhstan,Volume of exports of goods,Percent change,,100.794,43.241,5.285,8.416,16.405,36.095,23.609,12.441,10.639,23.647,-14.301,10.094,12.749,5.792,0.198,1.113,-9.381,-8.458,13.539,8.172,2.055,2.889,2.861,2.941,5.69,5.506,2017
Kazakhstan,Unemployment rate,Percent of total labor force,,13.465,12.753,10.433,9.334,8.777,8.402,8.1,7.8,7.258,6.625,6.575,5.783,5.4,5.292,5.225,5.042,5.111,4.951,4.951,4.951,4.951,4.951,4.951,4.951,4.951,4.951,2017
Kazakhstan,Population,Persons,Millions,14.902,14.866,14.851,14.867,14.951,15.075,15.219,15.397,15.572,15.982,16.203,16.44,16.673,16.91,17.161,17.418,17.671,17.927,18.193,18.463,18.737,19.015,19.297,19.583,19.874,20.169,2015
Kazakhstan,General government revenue,Percent of GDP,,17.538,21.855,25.654,22.451,25.351,24.55,28.084,27.452,28.839,28.295,22.142,23.943,27.045,26.343,24.754,23.742,16.611,16.125,20.299,20.377,21.231,21.679,21.492,21.43,21.559,21.719,2017
Kazakhstan,General government total expenditure,Percent of GDP,,n/a,n/a,n/a,20.527,21.355,21.263,22.131,19.799,23.704,27.068,23.47,22.473,21.234,21.912,19.809,21.26,22.867,21.472,24.656,19.839,19.792,19.995,19.922,20.025,20.129,20.216,2017
Kazakhstan,General government net lending/borrowing,Percent of GDP,,n/a,n/a,n/a,1.924,3.996,3.288,5.953,7.654,5.135,1.227,-1.328,1.47,5.811,4.431,4.946,2.482,-6.256,-5.347,-4.356,0.538,1.439,1.684,1.57,1.405,1.431,1.502,2017
Kazakhstan,General government primary net lending/borrowing,Percent of GDP,,n/a,n/a,n/a,2.226,3.689,2.74,5.473,7.196,4.183,1.54,-1.417,1.816,5.708,3.783,4.418,2.014,-5.884,-4.681,-5.343,0.781,1.621,1.834,1.696,1.511,1.52,1.58,2017
Kazakhstan,General government gross debt,Percent of GDP,,n/a,n/a,n/a,17.592,14.962,11.392,8.099,6.667,5.874,6.766,10.227,10.683,10.161,12.125,12.603,14.496,21.882,19.677,20.347,21.879,20.896,20,19.228,18.524,17.65,16.805,2017
Kazakhstan,"Gross domestic product corresponding to fiscal year, current prices",National currency,Billions,2016.456,2599.902,3250.593,3776.277,4611.98,5870.13,7590.59,10213.73,12849.79,16052.92,17007.65,21815.52,28243.05,31015.19,35999.03,39675.83,40884.13,46971.15,53101.28,58785.74,63088.385,68127.007,73326.635,79161.02,86873.551,95608.976,2017
Kazakhstan,Current account balance,U.S. dollars,Billions,-0.171,0.366,-1.39,-1.024,-0.273,0.335,-1.036,-2,-8.373,6.25,-4.121,1.385,10.199,1.058,1.274,6.14,-5.135,-8.885,-5.389,0.982,0.221,0.992,1.22,1.423,2.611,3.807,2017
Kazakhstan,Current account balance,Percent of GDP,,-1.014,2.003,-6.272,-4.158,-0.884,0.777,-1.814,-2.469,-7.986,4.684,-3.574,0.936,5.295,0.509,0.538,2.773,-2.785,-6.472,-3.308,0.576,0.135,0.56,0.639,0.691,1.155,1.53,2017
Kenya,"Gross domestic product, constant prices",Percent change,,2.199,0.347,3.979,0.481,2.949,4.635,5.665,5.854,6.851,0.232,3.307,8.402,6.112,4.563,5.879,5.357,5.718,5.869,4.874,5.955,5.837,5.937,6.203,6.316,6.017,5.977,2017
Kenya,"Gross domestic product, deflator",Index,,49.264,52.373,53.418,54.121,57.672,61.805,64.894,71.941,77.79,89.576,100,102.094,113.111,123.721,130.116,140.614,154.71,167.294,181.79,189.077,200.493,211.215,221.919,233.098,244.874,257.276,2017
Kenya,"Gross domestic product per capita, constant prices",Purchasing power parity; 2011 international dollar,Units,2354.468,2299.064,2326.217,2274.522,2278.59,2320.05,2385.51,2457.218,2554.909,2491.936,2505.074,2659.13,2750.211,2790.925,2877.229,2946.769,3030.702,3120.252,3182.866,3280.848,3378.737,3483.494,3601.236,3727.642,3848.386,3972.304,2013
Kenya,Gross domestic product based on purchasing-power-parity (PPP) share of world total,Percent,,0.112,0.108,0.109,0.107,0.106,0.105,0.106,0.106,0.108,0.105,0.109,0.112,0.114,0.116,0.119,0.121,0.124,0.127,0.128,0.131,0.134,0.138,0.141,0.145,0.148,0.152,2017
Kenya,Total investment,Percent of GDP,,16.317,18.054,19.403,16.437,16.878,17.517,18.215,18.634,20.457,19.613,19.333,20.735,21.703,21.476,20.106,22.432,21.466,16.199,16.208,17.162,18.962,19.712,20.111,20.016,19.891,19.912,2017
Kenya,Gross national savings,Percent of GDP,,23.686,16.643,17.2,15.64,17.667,16.788,16.904,16.694,17.147,14.15,14.922,14.809,12.497,13.112,11.318,12.047,14.749,10.983,9.878,11.783,13.947,14.79,15.251,15.141,15.003,15.082,2017
Kenya,"Inflation, average consumer prices",Index,,92.79,100,105.824,108.106,114.574,124.176,133.89,141.978,148.033,170.388,188.367,196.484,224.036,245.046,259.056,276.874,295.099,313.742,338.794,354.683,370.303,388.818,408.259,428.672,450.106,472.611,2018
Kenya,"Inflation, average consumer prices",Percent change,,4.984,7.77,5.824,2.156,5.983,8.381,7.823,6.041,4.265,15.101,10.552,4.309,14.022,9.378,5.717,6.878,6.582,6.318,7.985,4.69,4.404,5,5,5,5,5,2018
Kenya,Volume of imports of goods and services,Percent change,,-7.187,6.759,11.44,-3.821,1.293,7.51,14.733,10.11,17.3,0.221,13.55,8.113,13.238,5.2,-0.443,10.379,1.172,-6.276,8.372,2.034,9.64,10.306,9.325,8.304,7.176,6.884,2017
Kenya,Volume of Imports of goods,Percent change,,-7.015,6.759,9.053,-1.096,1.519,6.428,17.891,12.415,17.48,1.546,18.622,-5,11.579,-0.943,1.905,6.542,0,-11.404,7.921,0.057,10.935,11.223,9.778,8.946,7.664,7.3,2017
Kenya,Volume of exports of goods and services,Percent change,,-5.215,-4.925,18.631,11.039,4.028,8.782,15.701,-0.071,17.124,3.747,-6.258,8.744,9.21,6.783,-2.163,5.838,6.204,-2.615,-6.164,15.086,9.996,9.295,9.871,8.612,7.03,7.144,2017
Kenya,Volume of exports of goods,Percent change,,-5.215,-4.456,17.818,15.793,4.89,1.938,20.355,-10.058,16.327,5.171,-4.717,-8,23.913,-0.877,-7.965,5.769,-4.545,6.667,-1.786,13.442,12.978,10.912,11.306,10.386,8.497,8.564,2017
Kenya,Population,Persons,Millions,28.7,29.494,30.309,31.147,32.009,32.894,33.803,34.738,35.698,36.686,37.7,38.5,39.5,40.7,41.8,43,44.2,45.451,46.729,48.033,49.364,50.722,52.107,53.519,54.959,56.427,2013
Kenya,General government revenue,Percent of GDP,,18.915,18.623,18.432,18.505,19.467,20.123,20.042,19.329,19.677,19.447,18.794,19.801,19.455,19.144,19.7,19.76,19.105,18.726,17.94,18.296,18.658,19.727,19.853,19.729,19.562,19.595,2017
Kenya,General government total expenditure,Percent of GDP,,18.277,18.67,19.701,21.133,21.105,20.169,21.447,21.371,22.095,22.826,23.134,24.212,23.572,24.176,25.396,27.15,27.195,27.017,25.715,25.572,23.853,23.697,23.091,22.728,22.562,22.595,2017
Kenya,General government net lending/borrowing,Percent of GDP,,0.638,-0.048,-1.269,-2.628,-1.638,-0.046,-1.405,-2.041,-2.418,-3.379,-4.34,-4.411,-4.117,-5.032,-5.696,-7.39,-8.089,-8.291,-7.774,-7.276,-5.196,-3.971,-3.237,-2.999,-3,-3,2017
Kenya,General government primary net lending/borrowing,Percent of GDP,,3.225,2.433,0.909,-0.271,0.331,1.455,0.323,-0.368,-0.788,-1.75,-2.673,-2.514,-2.209,-2.884,-3.297,-4.787,-5.26,-5.241,-4.466,-3.662,-1.463,-0.254,0.408,0.395,0.121,-0.039,2017
Kenya,General government gross debt,Percent of GDP,,53.67,52.23,56.218,61.844,60.133,53.795,48.343,43.975,38.372,41.469,41.095,44.403,43.049,43.88,43.96,48.562,51.446,53.202,54.814,57.164,55.502,52.76,49.517,48.879,49.402,49.629,2017
Kenya,"Gross domestic product corresponding to fiscal year, current prices",National currency,Billions,1009.409,1076.846,1142.022,1162.623,1275.433,1430.193,1586.739,1862.041,2151.349,2483.058,2863.688,3169.301,3725.918,4261.37,4745.088,5402.645,6284.187,7194.149,8198.562,9034.976,10139.722,11316.132,12627.131,14100.913,15704.596,17486.194,2017
Kenya,Current account balance,U.S. dollars,Billions,1.058,-0.199,-0.32,-0.118,0.132,-0.132,-0.275,-0.501,-1.058,-1.961,-1.633,-2.37,-3.836,-4.216,-4.842,-6.381,-4.299,-3.697,-5.021,-4.801,-4.977,-5.371,-5.778,-6.319,-6.888,-7.399,2017
Kenya,Current account balance,Percent of GDP,,7.37,-1.41,-2.203,-0.797,0.788,-0.729,-1.311,-1.939,-3.31,-5.462,-4.411,-5.926,-9.206,-8.362,-8.783,-10.368,-6.693,-5.217,-6.339,-5.382,-5.014,-4.923,-4.86,-4.875,-4.888,-4.83,2017
Kiribati,"Gross domestic product, constant prices",Percent change,,-1.771,5.956,-1.418,3.962,2.006,-1.629,4.952,-0.049,2.035,-2.092,0.803,-0.924,1.595,4.713,4.215,-0.698,10.405,5.13,0.328,2.256,2.273,2.324,2.045,1.931,1.94,1.809,2017
Kiribati,"Gross domestic product, deflator",Index,,83.697,85.812,91.068,95.549,98.071,99.745,100.256,100,106.149,114.977,115.173,116.53,118.718,118.249,118.409,123.981,128.3,128.53,129.309,131.773,134.589,137.824,141.161,144.592,148.24,152.266,2017
Kiribati,"Gross domestic product per capita, constant prices",Purchasing power parity; 2011 international dollar,Units,1717.262,1789.084,1731.949,1768.137,1771.128,1710.878,1763.252,1724.817,1722.405,1650.433,1628.224,1578.794,1582.807,1635.532,1681.977,1648.187,1795.681,1862.88,1844.343,1853.861,1863.86,1874.959,1881.109,1885.314,1889.826,1892.447,2015
Kiribati,Gross domestic product based on purchasing-power-parity (PPP) share of world total,Percent,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2017
Kiribati,"Inflation, average consumer prices",Index,,90.614,90.956,96.415,99.476,101.1,100.352,100,99.003,102.559,116.574,128.018,123.026,124.868,121.065,119.263,121.772,122.469,124.817,125.261,127.596,130.284,133.508,136.781,140.214,143.78,147.488,2017
Kiribati,"Inflation, average consumer prices",Percent change,,1.755,0.377,6.002,3.176,1.633,-0.74,-0.351,-0.997,3.593,13.665,9.816,-3.9,1.497,-3.046,-1.488,2.104,0.572,1.917,0.356,1.864,2.106,2.475,2.451,2.51,2.543,2.579,2017
Kiribati,Volume of imports of goods and services,Percent change,,15.482,4.282,4.629,16.885,-13.726,-4.356,28.619,-23.212,0.29,-1.169,5.103,-11.94,11.939,9.727,2.171,16.817,7.383,0.77,3.839,3.106,3.035,3.047,3.019,2.992,2.947,2.788,2016
Kiribati,Volume of Imports of goods,Percent change,,17.505,3.874,1.02,13.941,-16.681,-1.629,23.468,-12.832,-4.415,-2.74,-0.37,-11.411,9.816,17.385,1.105,5.198,14.235,8.538,6.406,4.721,4.661,4.721,4.751,4.685,4.573,4.402,2016
Kiribati,Volume of exports of goods and services,Percent change,,6.528,-31.287,31.447,27.844,-10.12,-30.194,22.116,-27.691,57.786,-10.415,2.548,-18.846,17.702,2.423,-1.339,4.298,-22.435,22.637,-6.961,11.787,1.158,3.494,3.232,3.086,3.051,2.836,2016
Kiribati,Volume of exports of goods,Percent change,,32.271,-58.827,13.55,-0.702,-28.272,-24.343,61.648,-38.988,191.842,-24.938,-13.254,-24.556,50.466,-11.196,-18.48,46.598,-20.172,14.446,-18.131,17.193,-4.851,0,--,0,0,0,2016
Kiribati,Population,Persons,Millions,0.083,0.084,0.086,0.088,0.089,0.091,0.093,0.095,0.097,0.099,0.101,0.103,0.104,0.106,0.107,0.109,0.11,0.112,0.113,0.115,0.117,0.119,0.121,0.123,0.125,0.127,2015
Kiribati,General government revenue,Percent of GDP,,84.514,73.068,93,103.192,80.137,85.654,86.639,55.941,57.743,60.092,73.079,74.433,68.722,88.664,103.601,157.979,151.016,118.213,130.753,123.526,114.18,109.253,105.001,100.331,97.667,94.477,2017
Kiribati,General government total expenditure,Percent of GDP,,86.78,73.236,104.389,100.301,89.912,105.497,97.122,69.822,71.67,77.251,82.125,81.624,88.263,95.014,91.025,113.036,102.025,114.752,119.008,143.327,137.493,130.682,115.453,107.817,106.348,104.381,2017
Kiribati,General government net lending/borrowing,Percent of GDP,,-2.265,-0.168,-11.39,2.891,-9.775,-19.843,-10.483,-13.882,-13.926,-17.159,-9.046,-7.191,-19.542,-6.349,12.576,44.943,48.991,3.46,11.745,-19.802,-23.313,-21.429,-10.452,-7.486,-8.681,-9.904,2017
Kiribati,General government primary net lending/borrowing,Percent of GDP,,-2.096,-0.012,-11.276,3.033,-9.662,-19.731,-10.369,-13.776,-13.822,-17.066,-8.919,-7.097,-19.46,-6.349,12.621,45.083,49.145,3.639,12.124,-19.752,-22.819,-20.596,-8.51,-5.104,-5.843,-6.589,2017
Kiribati,General government gross debt,Percent of GDP,,13.239,11.851,15.396,11.776,11.248,11.984,10.534,11.34,9.925,12.893,9.345,8.466,8.017,7.436,8.3,8.698,20,23.593,22.997,21.888,23.485,28.087,35.121,40.978,46.31,51.151,2017
Kiribati,"Gross domestic product corresponding to fiscal year, current prices",National currency,Billions,0.107,0.116,0.122,0.133,0.139,0.139,0.147,0.146,0.159,0.168,0.17,0.17,0.176,0.184,0.192,0.199,0.228,0.24,0.242,0.252,0.264,0.276,0.289,0.301,0.315,0.329,2017
Kiribati,Current account balance,U.S. dollars,Billions,0.002,-0.002,-0.006,-0.009,-0.008,-0.007,-0.029,-0.014,-0.007,-0.009,-0.018,-0.003,-0.024,-0.008,0.015,0.045,0.079,0.036,0.038,0.019,0.008,0.001,-0.004,-0.005,-0.01,-0.017,2016
Kiribati,Current account balance,Percent of GDP,,2.629,-3.65,-9.846,-11.806,-9.292,-7.292,-25.433,-12.87,-5.324,-6.336,-13.071,-2.158,-13.069,-4.426,8.331,24.862,46.17,20.122,20.539,10.325,4.251,0.367,-1.802,-2.436,-4.285,-7.238,2016
Korea,"Gross domestic product, constant prices",Percent change,,11.309,8.924,4.525,7.432,2.933,4.9,3.924,5.176,5.463,2.829,0.708,6.497,3.682,2.292,2.896,3.341,2.79,2.929,3.063,2.668,2.552,2.849,2.853,2.838,2.936,2.908,2017
Korea,"Gross domestic product, deflator",Index,,76.55,77.382,80.207,82.661,85.468,88.018,88.926,88.802,90.931,93.619,96.935,100,101.585,102.645,103.521,104.142,106.636,108.745,111.208,111.565,113.094,114.961,116.913,119.001,121.328,123.991,2017
Korea,"Gross domestic product per capita, constant prices",Purchasing power parity; 2011 international dollar,Units,19216.141,20756.777,21530.263,22997.187,23549.364,24605.535,25516.827,26697.03,28013.704,28588.37,28642.838,30352.105,31228.513,31776.895,32548.715,33425.687,34177.652,35020.414,35946.777,36756.432,37541.579,38454.778,39391.487,40345.116,41361.547,42392.045,2017
Korea,Gross domestic product based on purchasing-power-parity (PPP) share of world total,Percent,,1.491,1.549,1.581,1.651,1.633,1.628,1.614,1.611,1.612,1.611,1.629,1.647,1.641,1.627,1.619,1.617,1.609,1.604,1.594,1.58,1.57,1.559,1.548,1.537,1.528,1.517,2017
Korea,Total investment,Percent of GDP,,30.916,32.942,31.56,30.94,32.015,32.117,32.163,32.701,32.58,33.019,28.466,32.023,32.959,31.001,29.102,29.277,28.918,29.252,31.076,30.183,29.602,29.268,29.027,28.787,28.518,28.259,2017
Korea,Gross national savings,Percent of GDP,,35.406,34.754,31.966,31.607,33.677,35.946,33.522,32.908,33.512,33.193,32.134,34.577,34.343,34.991,35.02,35.16,36.52,36.174,35.99,34.901,34.192,33.746,33.381,33.199,33,32.713,2017
Korea,"Inflation, average consumer prices",Index,,65.101,66.572,69.279,71.193,73.695,76.341,78.444,80.202,82.235,86.079,88.452,91.051,94.717,96.789,98.048,99.298,99.999,100.971,102.934,104.454,105.865,107.506,109.334,111.302,113.416,115.685,2017
Korea,"Inflation, average consumer prices",Percent change,,0.813,2.259,4.066,2.763,3.515,3.591,2.754,2.242,2.535,4.674,2.757,2.939,4.026,2.187,1.301,1.275,0.706,0.972,1.944,1.477,1.351,1.55,1.7,1.8,1.9,2,2017
Korea,Volume of imports of goods and services,Percent change,,24.912,21.794,-3.639,15.007,10.617,12.32,7.806,12.352,11.642,3.195,-6.756,17.256,14.345,2.404,1.71,1.466,2.094,4.728,7.028,1.719,3.768,3.178,4.073,4.05,4.019,4.054,2017
Korea,Volume of Imports of goods,Percent change,,29.787,22.618,-4.575,15.109,11.728,11.035,6.891,12.466,10.555,3.009,-7.052,19.105,17.569,1.905,1.318,0.527,0.716,3.325,7.424,1.894,3.044,2.945,4.034,3.992,3.96,3.995,2017
Korea,Volume of exports of goods and services,Percent change,,13.078,17.172,-2.285,13.031,13.892,20.622,7.816,12.084,12.656,7.496,-0.325,12.697,15.134,5.086,4.26,2.03,-0.131,2.561,1.903,4.196,2.82,2.555,3.804,3.641,3.509,3.517,2017
Korea,Volume of exports of goods,Percent change,,16.391,19.107,-2.485,15.967,16.509,20.224,9.209,13.39,12.4,6.022,0.399,13.494,17.079,4.386,4.473,1.089,-0.581,2.085,3.754,3.968,2.339,2.686,3.827,3.641,3.498,3.506,2017
Korea,Unemployment rate,Percent of total labor force,,6.55,4.425,4,3.258,3.55,3.658,3.75,3.475,3.258,3.175,3.633,3.708,3.408,3.225,3.1,3.492,3.592,3.675,3.683,3.842,4,3.85,3.9,3.8,3.7,3.6,2017
Korea,Population,Persons,Millions,46.617,47.008,47.37,47.645,47.892,48.083,48.185,48.438,48.684,49.055,49.308,49.554,49.937,50.2,50.429,50.747,51.015,51.246,51.454,51.663,51.874,52.085,52.297,52.509,52.723,52.937,2017
Korea,General government revenue,Percent of GDP,,18.376,21.198,20.615,20.401,20.744,20.005,20.498,21.333,22.622,22.328,21.314,21.005,21.566,22.119,21.548,21.197,21.476,22.408,23.154,24.279,24.556,24.601,24.513,24.417,24.417,24.417,2017
Korea,General government total expenditure,Percent of GDP,,17.159,17.044,18.038,16.955,19.129,19.912,19.642,20.258,20.455,20.805,21.296,19.472,19.875,20.561,20.899,20.779,20.923,20.663,20.833,21.525,22.471,23.096,23.45,23.728,23.728,23.728,2017
Korea,General government net lending/borrowing,Percent of GDP,,1.217,4.154,2.577,3.446,1.615,0.093,0.857,1.075,2.167,1.523,0.018,1.533,1.691,1.558,0.65,0.418,0.553,1.745,2.321,2.754,2.085,1.505,1.063,0.688,0.688,0.688,2017
Korea,General government primary net lending/borrowing,Percent of GDP,,2.237,5.239,3.623,4.345,2.429,1.087,1.954,2.333,1.437,1.154,-0.654,0.8,0.949,0.787,-0.199,-0.31,-0.311,0.789,1.23,1.956,1.257,0.842,0.63,0.457,0.48,0.495,2017
Korea,General government gross debt,Percent of GDP,,16.748,17.114,17.702,17.551,20.449,23.251,26.959,29.272,28.651,28.162,31.38,30.825,31.511,32.201,35.39,37.314,39.526,39.889,39.758,40.711,40.541,40.669,41.115,41.782,42.205,42.417,2017
Korea,"Gross domestic product corresponding to fiscal year, current prices",National currency,Billions,576872.8,635184.5,688164.8,761938.9,810915.4,876033.1,919797.3,966054.6,1043257.8,1104492.2,1151707.8,1265308,1332681.1,1377456.6,1429445.3,1486079.4,1564124,1641786.1,1730398.6,1782268.9,1852790.266,1937033.365,2026129.246,2120824.611,2225789.986,2340792.749,2017
Korea,Current account balance,U.S. dollars,Billions,21.785,10.181,2.165,4.066,11.308,29.29,12.209,2.095,10.473,1.753,33.088,27.951,16.638,48.791,77.259,83.03,105.119,97.924,75.231,76.409,76.028,78.12,79.751,85.142,91.239,95.789,2017
